Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition,Temperature_difference
959,2.563235658,10.18108624,4.640709641,77.33317387,72.12447122,1,-5.208702649999992
1192,2.483214632,5.76482342,1.507369836,82.25476034,91.01452201,1,8.759761669999989
928,3.641853643,7.095227886,3.367164654,76.68679461,82.52878013,1,5.841985519999994
405,4.892361721,4.273892101,1.821548739,85.09354691,85.10408359,1,0.010536680000001297
788,2.381806247,4.507775548,3.143403568,75.74896013,70.28692613,0,-5.462034000000003
951,2.236479045,3.740391397,2.185107417,74.94481042,76.53481392,0,1.5900035000000088
875,2.51150601,4.832912249,2.789582093,81.74910421,88.55144488,1,6.802340670000007
758,1.954491512,3.752997894,1.278266537,86.69600223,85.06299469,1,-1.6330075400000084
839,4.373853651,12.53454082,2.844096955,83.46116242,69.32258267,1,-14.138579749999991
516,3.402057511,7.548267679,1.650776236,74.42265946,73.22235556,1,-1.2003039000000086
710,2.624737919,12.28507443,3.033261988,79.1484359,79.58156503,0,0.43312912999999753
486,2.724992619,4.44944189,2.288282371,81.21258684,75.86842108,1,-5.344165759999996
773,2.950775102,4.464956613,2.718483134,78.03912518,70.65961696,1,-7.379508220000005
633,2.789075516,11.45201009,2.178440641,75.87365538,74.32332928,1,-1.5503261000000066
815,4.070803075,7.539689782,1.038415207,77.67112457,92.86297813,0,15.191853559999998
1577,4.320846818,3.913476232,0.735073343,77.73617383,68.86663113,0,-8.869542699999997
675,2.406342219,5.885211794,4.499236154,83.56896534,79.28418969,0,-4.28477565
1067,4.66761994,7.404832889,1.476696351,84.50831399,78.14412451,1,-6.364189480000007
758,4.060713701,6.017261787,1.714066169,81.40640381,72.19893229,0,-9.207471519999999
635,3.739464096,4.728120572,0.972279777,84.18171553,78.01053643,1,-6.171179100000003
480,3.542045038,4.765654954,2.689167727,76.54445383,81.47235992,1,4.927906090000008
884,2.812786743,11.35460709,3.169842952,75.5594564,77.35459606,0,1.7951396600000038
1043,4.924989407,9.156696901,1.596164317,75.8600415,72.56138428,0,-3.2986572199999955
577,3.343376689,7.217083605,4.306397162,74.09778446,66.97065373,1,-7.127130730000005
740,2.303762518,5.533739511,2.771018148,77.12922331,83.08821532,1,5.958992010000003
692,4.127218971,5.47562435,0.666551376,78.30032513,75.62409896,1,-2.6762261700000067
850,2.061505272,4.638277108,3.093109139,82.62995763,72.11695368,0,-10.513003950000012
1275,2.964133367,3.695631372,1.549347903,86.73009242,71.91082186,0,-14.819270560000007
411,2.280553542,5.912723462,1.582585169,76.89974743,82.99917899,1,6.099431559999999
600,3.107037932,2.244979265,1.759782044,75.22160404,75.525092,1,0.3034879599999982
664,1.92994956,7.032399341,1.504577842,76.11177432,80.51628516,1,4.40451084
672,5.552704725,5.441959485,3.356110096,86.15523544,74.57818593,1,-11.577049509999995
761,2.984737014,5.410648107,1.292547026,75.11344507,71.65782523,1,-3.455619839999997
618,4.766080286,5.572511756,1.621216629,75.65694293,87.36788882,1,11.710945890000005
756,5.055389108,7.107928666,1.827730644,75.6826248,80.87201861,0,5.1893938099999986
622,2.473583111,5.511923902,1.689232727,76.37698885,69.27036055,1,-7.106628299999997
517,1.914380889,4.729194328,1.411650927,75.98126479,82.74790072,0,6.766635930000007
581,1.867250435,8.375115489,2.215093494,77.22660427,86.03033832,1,8.803734050000003
681,2.574186649,4.985670849,3.52087166,74.01549036,81.6780879,0,7.662597539999993
1017,3.401408138,8.490020868,1.652715515,74.54816706,85.89613478,1,11.34796772
653,2.578781338,5.514004681,1.547912083,74.50437483,80.79957649,1,6.295201660000004
1261,2.510204192,3.845683098,1.078611087,77.67662907,70.43216749,0,-7.2444615800000065
892,3.713598025,6.728743539,1.353463233,83.09128279,82.88292485,0,-0.20835793999999908
496,2.178760955,5.641605607,1.785141028,76.97697341,84.01287738,1,7.035903970000007
580,3.890245563,7.271944974,1.650033288,83.17299435,85.00396987,1,1.8309755200000097
624,3.769122016,4.20824578,1.438347808,76.58840038,87.72564053,0,11.13724015000001
785,2.205218809,5.718505595,4.325871431,78.53536104,81.72789928,0,3.1925382400000046
679,2.344697216,6.239320327,4.141437347,79.37230834,87.47332788,1,8.101019539999996
827,1.990309682,7.60162286,3.309448808,75.58647908,76.50724458,0,0.9207655000000017
626,5.008981747,7.74621474,3.101602422,76.25116402,82.56942099,1,6.318256969999993
714,2.574315369,4.138522641,2.623007578,75.06939067,79.56061933,1,4.49122865999999
658,2.915159419,6.257972546,1.922119482,75.39435181,77.63086194,1,2.236510129999999
759,4.542509201,6.509747422,1.536836349,75.47592702,78.05539742,1,2.5794704000000053
660,2.776903671,4.511466948,3.328848463,75.22587036,86.53713168,1,11.31126132
898,2.917687424,1.680907615,2.24017958,74.80564457,79.69495531,0,4.889310739999999
673,2.069709326,6.279276814,1.37947197,75.19486878,77.03353497,1,1.838666190000012
620,3.558180742,7.593333336,1.54453812,77.01036355,73.5511509,1,-3.459212649999998
888,2.356320881,6.772133104,2.050609052,82.15743301,78.69276025,0,-3.464672759999999
725,3.804165637,5.606843938,2.159249885,85.63775357,85.18633937,1,-0.4514142000000021
690,3.323212253,7.42221768,1.894696282,75.92382918,73.4916211,1,-2.432208079999995
475,4.088654426,5.644000289,1.220983168,75.03206175,81.11490966,1,6.082847909999998
529,2.21031781,2.030618055,1.600610152,78.46934653,75.27287221,1,-3.196474319999993
765,1.890094521,7.439245141,1.530825915,73.99926499,75.71858687,0,1.7193218799999954
720,3.879221833,7.907090111,1.916450353,76.79574443,86.43088633,0,9.635141900000008
419,2.515130325,4.702305887,2.912659111,78.30775073,81.58262354,1,3.274872810000005
746,3.107685334,5.57716929,3.268285026,73.35287012,72.23778972,1,-1.1150804000000107
918,4.454165587,9.280646332,1.45574909,75.78680269,79.6199349,1,3.8331322100000023
1009,2.367954546,7.574363829,3.055311985,75.25864264,88.73843612,0,13.479793479999998
1355,2.234244257,3.91791551,1.896367654,77.8551263,71.18440348,0,-6.670722819999995
909,2.174269418,9.40886502,2.916207022,79.09792789,76.84742227,0,-2.2505056199999984
1026,4.285825302,6.528522149,1.330979295,75.75983997,75.33239697,1,-0.4274429999999967
895,2.565637211,6.997402167,3.354305192,76.93234881,77.64924702,0,0.7168982100000107
1031,2.000836572,9.286786524,2.519898913,78.45859301,76.56351892,1,-1.8950740899999943
816,2.655077939,5.122956034,2.635976581,75.65949592,79.89582324,1,4.236327320000001
674,5.385219089,8.823973061,1.991989994,79.3335456,81.74020154,0,2.4066559400000074
858,2.626669698,4.402303678,2.721294289,76.77302452,94.78439215,0,18.011367629999995
514,2.803668271,9.221241861,2.42010165,75.61974198,83.33016456,1,7.7104225799999995
749,2.110800633,4.653699104,1.664208508,75.60158539,84.08303823,0,8.481452840000003
886,1.959196775,8.712487646,2.901944591,76.40888184,73.41943245,0,-2.9894493900000043
688,2.666948682,7.78865769,1.384328529,76.82356112,82.21622452,1,5.3926634000000035
895,3.437007363,7.939231114,1.572702498,74.44052932,86.37605344,1,11.93552412000001
899,2.294659847,5.300328951,2.509530245,74.45808708,81.88761995,1,7.429532870000003
931,2.556494846,5.794875429,2.421425377,75.44675806,86.71700601,0,11.270247950000012
1200,2.614959172,11.86190586,2.584156816,74.26250291,72.41328639,0,-1.8492165199999988
453,2.548895472,2.371286053,1.705589495,74.9826763,82.57288491,1,7.590208610000005
351,1.806018308,6.071467681,1.806345507,76.02344853,65.58287692,1,-10.440571609999992
961,3.778473955,7.166539756,1.383147543,78.68625542,78.742005,0,0.05574958000001118
1044,4.675681777,8.053105795,0.879486808,85.99906134,83.61469915,1,-2.3843621899999903
934,1.400021094,5.883697895,1.32693576,75.59719262,83.94896656,1,8.351773940000001
1212,2.311931518,13.03769794,1.889853137,84.49511832,82.32103179,1,-2.1740865299999967
1099,2.054649659,4.651279644,1.951290854,81.77673189,84.63968478,1,2.8629528900000025
889,2.379693373,7.570313737,3.046293615,76.71616409,87.4487385,0,10.732574409999998
464,3.135438944,12.24842822,1.402083069,76.5683996,71.51384296,1,-5.054556640000001
595,2.823177747,10.221225,1.883603263,77.40789761,70.58702264,0,-6.8208749700000055
749,2.242714308,5.500313642,3.203643309,75.67105183,75.94354284,1,0.2724910100000102
433,3.162235435,7.25333563,1.205133439,77.13525762,71.7145765,1,-5.420681119999998
1140,5.079731641,4.729854997,2.936702084,76.60688406,68.19356996,0,-8.413314099999994
823,3.565052815,8.20204385,1.640554091,78.91973242,68.69212423,0,-10.227608189999998
1404,2.076413487,5.676598847,2.095213811,86.8539722,85.11877919,0,-1.7351930100000033
498,3.737556423,8.149470874,3.111529421,75.45150241,71.64311167,1,-3.808390740000007
929,4.107048867,7.928830695,1.506507938,77.4909433,84.32944874,0,6.838505440000006
866,2.929052024,6.562139717,1.280979613,75.69565001,73.64908028,1,-2.0465697299999874
555,5.193266536,6.052998026,1.804725608,76.09061858,84.56876253,1,8.478143950000003
619,2.867341468,9.088865955,2.050278549,76.0767835,88.2620804,1,12.185296899999997
953,2.862554481,5.099013039,1.594695528,77.12341493,76.53626014,0,-0.5871547899999996
936,2.737180806,5.73701811,2.428045974,86.4737651,77.74486007,0,-8.728905029999993
662,3.045139214,4.326240857,1.125082983,77.19524782,82.36695591,1,5.171708089999996
625,3.673135916,2.81899864,2.407625304,77.8017386,87.24979541,0,9.448056810000011
627,3.935285567,5.896951811,2.040438634,77.18824767,63.85016547,1,-13.338082199999995
830,3.743137123,6.902711265,1.761913028,78.27251112,83.34838749,0,5.075876369999989
1070,2.160736656,6.198572667,3.512533276,84.29047474,72.97249601,0,-11.317978729999993
770,4.645364777,11.16658081,2.357488915,81.95780676,64.65857704,0,-17.29922972
956,3.370299174,2.06743247,1.725748921,78.14982041,80.84986509,0,2.7000446799999906
696,2.709667933,7.373563149,1.706562913,82.61113577,77.23943871,1,-5.3716970600000025
719,2.140227448,5.772638842,3.437693405,75.10343505,83.77937736,0,8.675942309999996
1413,5.30875283,6.118039216,2.540644614,75.80539708,86.46019338,0,10.654796300000001
805,2.763572263,7.598886133,1.758456209,82.48348609,85.69611888,0,3.2126327900000007
873,2.482686916,4.01571213,4.053784636,77.69038287,74.07523101,1,-3.6151518599999974
1263,2.757828645,11.11111912,2.311610299,78.03144208,72.79654149,1,-5.234900590000009
1022,4.270304974,6.144110451,1.473242976,77.27965723,80.95263348,1,3.672976250000005
668,2.541819792,5.145479719,3.114428463,75.49389021,70.38139692,1,-5.112493290000003
651,3.990827342,7.889435394,1.558187376,74.26743363,79.81730819,1,5.549874560000006
1182,4.632764933,8.133636369,3.200304884,76.12324451,83.41833933,1,7.2950948199999885
987,2.921063088,5.056405256,1.367744291,78.06807912,75.00974027,0,-3.0583388499999984
1008,2.313566679,2.066152089,1.624082399,78.26810508,86.90820432,0,8.640099239999998
754,3.457717254,3.835882969,1.904419791,80.32409388,81.23246357,0,0.9083696899999865
718,5.473406304,7.189871803,2.63253422,83.77403825,85.19429007,1,1.42025181999999
695,3.354269492,6.134778463,3.018192783,80.60436899,88.13357871,0,7.529209719999997
664,3.635330122,5.829427933,1.62119792,73.81542437,68.30333113,1,-5.512093239999999
866,5.389799271,5.933924194,2.459670455,76.35478928,76.56169396,0,0.20690467999999385
853,3.018291889,6.880219815,4.964708662,77.29534863,74.19715612,1,-3.098192510000004
1425,3.392648969,7.205536338,1.609064536,73.92587746,77.20168776,0,3.2758103000000034
683,4.345501579,3.375191043,3.16348333,77.45793961,85.44742304,0,7.989483430000007
650,2.161905085,7.057915915,2.441716355,75.42184935,83.88721117,1,8.465361819999998
574,3.743069764,8.944993819,2.576481059,74.90745796,82.19865892,1,7.291200959999998
821,2.12160713,12.71198207,2.287843723,80.96666565,78.97575372,0,-1.9909119299999958
507,2.823584321,6.576926433,2.108638438,85.46174159,86.78133821,0,1.3195966199999987
629,5.573521789,4.761188396,2.382941639,75.70426315,75.83161473,0,0.12735157999999558
622,3.445013453,1.890555597,3.080425244,73.63008559,74.94880941,1,1.3187238200000024
794,2.323536419,4.233109565,1.81333106,77.80420653,83.00068272,1,5.1964761899999985
678,3.446940373,5.68269723,1.533833805,78.33058322,74.07965579,1,-4.25092742999999
428,2.467040508,6.29582351,3.173783938,75.59057705,75.04944018,0,-0.5411368699999883
828,2.26015557,6.127585254,3.073484875,81.64155146,83.23309113,1,1.591539670000003
758,3.292916868,4.28370717,2.481763578,78.51111723,75.47561167,0,-3.03550555999999
1025,2.648935363,5.471634501,2.194736295,76.70009089,82.47409284,0,5.774001949999999
1073,4.732569059,5.771602781,0.716512698,77.99158947,83.51845978,1,5.526870310000007
807,4.332960574,6.131091036,3.758370784,76.68813773,79.57285341,0,2.8847156799999993
929,5.631935193,5.454513896,1.697702948,77.25456891,78.85920676,0,1.6046378500000031
684,5.508469248,6.930029343,3.191822804,77.92894331,74.45272705,1,-3.476216260000001
818,3.498291723,9.514584881,2.197723394,74.93654073,75.40148865,0,0.4649479200000002
572,4.58989364,7.726806033,0.850989654,78.26252026,68.040039,1,-10.22248126000001
683,1.942557208,4.456399765,1.976992634,83.44389753,67.70420754,1,-15.739689990000002
1088,3.295898473,5.272996668,2.351667953,78.14286185,83.71079712,1,5.567935269999992
507,3.279415481,9.430394395,3.026578766,76.29887473,78.99200009,1,2.6931253600000105
541,2.201126885,3.40253059,2.401512721,80.25696799,74.35490596,1,-5.90206203000001
1370,3.504464971,7.617615551,0.946135501,85.93590065,81.96174297,1,-3.9741576799999905
954,1.307211499,7.293763423,2.016933234,77.47924982,76.59021744,1,-0.8890323800000033
1240,2.111391601,4.638325436,2.426581669,85.43188408,76.12801308,1,-9.303871000000001
704,2.542179403,6.88548234,3.190783531,76.0649756,78.1411303,0,2.0761547000000036
940,2.565700514,8.256295265,1.821956732,75.15006369,77.7901862,1,2.6401225099999976
459,3.320628897,5.190606593,5.179844087,75.73427815,79.7513243,1,4.017046149999999
610,3.319233269,5.308322096,2.867980996,81.31018789,72.74053928,1,-8.569648610000002
809,2.838339252,6.46340894,3.319601659,76.46539782,73.63503723,1,-2.830360590000012
898,4.909559951,1.424510374,2.928664668,76.82929698,79.91062103,0,3.0813240500000063
632,3.514689573,14.3580229,2.048843213,75.71980655,75.63176098,1,-0.08804557000000557
619,2.504769631,6.887142921,3.408757706,74.84807628,72.68930861,1,-2.158767670000003
480,3.318197343,13.61420633,2.655872572,82.11663747,83.53791795,1,1.421280479999993
499,2.432218745,4.821924815,2.440448018,75.09229782,69.42102994,1,-5.671267880000002
401,3.128636523,6.470236169,2.710035934,73.78037914,70.22823908,1,-3.5521400599999993
981,4.614634387,5.402741179,1.715776088,75.32888927,68.70831291,0,-6.620576360000001
1217,4.140405551,5.013894825,1.770277586,85.1998618,84.28997803,1,-0.9098837699999933
1412,3.181684504,10.53348577,2.357113161,74.7832193,76.79226114,0,2.0090418399999947
478,3.559811156,8.03761351,1.707868769,74.31645927,80.17593331,1,5.859474040000009
600,1.835726552,6.271349119,2.568518476,74.59124382,76.51820218,1,1.9269583600000004
856,2.447543327,5.973449758,2.94996824,75.20249372,73.84044132,1,-1.3620524000000103
969,3.260013213,0.317907599,2.497642238,85.68305996,80.70900376,0,-4.974056199999993
584,3.449902659,10.67167703,1.783039422,77.86642107,75.33501447,0,-2.531406599999997
922,2.435269413,11.46891874,2.189661635,73.25519565,66.34512282,1,-6.910072830000004
727,3.490475143,6.934004381,2.306891545,74.96424403,80.32914172,1,5.364897689999992
386,3.667311689,11.0797514,3.757501818,76.05169627,65.38378738,1,-10.667908889999993
1041,2.174101262,12.13574984,2.104563917,76.02413313,73.17686769,1,-2.847265440000001
468,5.051009426,4.323411114,2.279459186,74.98531445,66.25712536,1,-8.72818909
477,3.035821864,13.94344149,2.840721171,75.16150308,72.25200222,1,-2.9095008600000085
713,3.597686617,4.456874167,3.259372284,77.01706722,76.26298306,0,-0.754084160000005
996,3.740536777,11.34903061,1.527791165,77.03362244,71.18581856,1,-5.847803880000001
580,2.192172162,3.719091765,2.621391112,83.59597067,86.42911215,1,2.8331414799999948
659,3.287323027,6.604969848,1.6125862,86.40179569,83.24735947,1,-3.154436219999994
473,3.342347277,5.121673305,1.874232555,76.43115792,73.92432708,1,-2.5068308400000063
877,2.27478862,5.269925256,4.815884489,77.87447765,90.31807109,0,12.44359344
654,5.047961676,10.14476164,1.516319813,75.39076533,67.91414751,1,-7.476617819999987
475,4.777407807,5.771185437,2.012756325,76.2982276,85.40652491,0,9.108297309999998
723,4.95885673,14.30077651,3.360051727,78.95368759,74.76056722,1,-4.193120370000003
1041,5.756821081,9.233288595,2.185571902,77.04087642,72.76650446,1,-4.2743719600000105
933,4.078408463,5.670736536,3.119106663,76.46859283,75.45514296,1,-1.0134498700000023
717,1.760663796,5.671337046,3.200207407,77.09888775,83.26883365,0,6.169945900000002
670,4.343576573,3.875827114,2.736062481,78.25528928,87.3617353,0,9.106446020000007
958,5.372927798,0.854322231,2.615348907,76.74646318,74.69679667,0,-2.0496665100000087
425,5.51857725,7.410779474,2.748060231,75.71181078,67.547163,1,-8.164647779999996
612,2.312415571,6.239816131,2.498736859,76.83914341,89.89459229,0,13.05544888
1159,2.132544563,7.290458012,1.68335701,73.81472689,89.18616763,1,15.371440739999997
519,2.531002934,8.211059086,1.576638431,75.94275795,76.36688164,1,0.42412369000000183
456,4.478181634,3.790858187,1.280836556,74.50151753,91.14256024,1,16.641042709999994
593,3.540829364,3.246108246,1.81965325,75.44741138,76.50777369,0,1.060362309999988
777,3.797233768,2.275742593,1.841761554,78.02410528,82.96418582,1,4.940080539999997
77,2.709672882,5.724482212,0.954160291,84.70524234,76.31983813,1,-8.385404210000004
476,3.338989495,7.578493443,1.603006781,75.24029785,70.50721379,1,-4.73308406000001
467,4.179944106,6.995786852,3.780069105,74.58545533,73.8928688,1,-0.6925865299999998
1587,2.347895987,6.523340468,2.754427877,77.40422933,72.43675862,0,-4.967470710000001
1088,3.231850384,8.076756295,2.229324857,77.51275682,87.10374719,0,9.59099037
928,3.047900404,5.811241187,1.825706375,79.74876427,80.22818335,1,0.47941907999999955
992,3.890780159,12.28806777,1.180185059,84.29095016,84.69519042,0,0.4042402600000088
902,2.20533428,6.227453891,1.770624962,78.97644475,87.20654798,1,8.230103229999997
740,2.876853634,6.650914158,3.181639367,75.83186013,83.82167261,1,7.989812479999998
466,5.298166464,6.815532761,1.567105002,85.35320353,87.19484357,1,1.8416400400000015
744,4.792655237,7.72932219,1.811133248,78.53212775,67.17729783,0,-11.35482992
660,2.114298806,6.695009202,1.293180959,77.33338956,71.29668676,1,-6.0367028000000005
883,4.123876726,5.67101935,4.283296393,75.46406134,86.03938371,1,10.575322369999995
612,2.641983094,4.999947057,1.969986406,75.97473609,81.35457455,0,5.379838460000002
1343,3.061825898,5.71944248,1.353625484,77.62134354,85.01305454,1,7.391711000000001
611,4.813572431,5.304950072,3.191174212,76.91436931,78.37865904,0,1.4642897300000044
791,4.789868601,9.361297438,0.857419737,75.89922729,65.41890063,1,-10.480326660000003
546,3.858776443,6.43841203,1.597947568,76.88121418,79.30565369,0,2.424439509999999
867,3.045853927,7.82448003,2.853413024,79.63932676,82.18649918,1,2.5471724199999954
1150,2.236247587,9.361295951,1.449700039,75.8542173,76.11210972,1,0.25789242000000456
1345,4.431896937,10.92474939,3.357754077,76.28078339,79.13998935,0,2.859205959999997
589,2.506649242,12.49930084,2.998714629,74.39200561,79.83050859,1,5.4385029799999955
918,4.250433165,3.389743475,1.068131397,82.35641866,89.5509751,1,7.1945564399999995
514,4.852022595,4.077203686,1.330242709,75.05100029,89.92335957,1,14.872359279999998
573,4.628752431,2.913315427,1.610500105,78.68721161,83.11903984,1,4.431828229999994
980,3.600476217,4.888926041,1.913782215,75.65517585,83.42238061,1,7.7672047599999985
866,3.470083701,3.91269452,2.483587021,77.05432893,80.97396206,0,3.9196331300000082
1033,4.768543343,2.365934121,1.786227262,74.12536967,81.00682139,0,6.881451720000001
487,3.236112108,5.100002513,1.391604967,77.01835826,88.35400608,1,11.335647820000005
381,4.964805025,10.44539172,2.409534235,78.10086139,77.86842863,1,-0.2324327600000089
633,4.559974085,7.978624497,1.633451147,74.93559926,75.88888024,1,0.9532809800000024
806,4.640850365,6.425595135,1.837094103,73.96081353,76.8348187,1,2.8740051700000038
405,5.246058633,3.81997012,3.848701107,77.23983787,69.36014341,1,-7.879694459999996
1159,3.964071701,4.237159323,2.124493332,75.12471053,78.74878554,0,3.6240750099999985
677,3.27399691,4.741664861,2.538666218,75.15907803,76.22504863,1,1.0659706
553,2.388170487,7.15467248,1.594891343,76.50182358,80.94272204,1,4.44089846
793,1.743879271,3.911552241,1.252317898,77.56728994,84.17960415,0,6.612314210000008
540,1.742383397,6.911794013,1.247713593,71.58993153,75.66089353,1,4.070961999999994
881,2.61156312,5.870778769,1.347794425,77.17089749,79.37655348,0,2.205655989999997
1041,4.211048148,5.424242712,1.414678159,77.09363254,80.05422254,0,2.9605899999999963
608,2.424684271,9.478545185,2.214676658,73.81301412,72.14040123,1,-1.6726128900000106
748,2.240767064,8.842954944,2.587757291,76.37363433,73.96245677,1,-2.4111775599999987
505,2.264819293,7.083826211,2.544910087,82.72706108,71.19307575,1,-11.533985329999993
842,2.157858938,5.945513819,3.409403463,84.17256142,84.78963878,1,0.6170773600000103
496,4.130983299,8.779807104,2.847980658,77.01372843,75.72165465,1,-1.2920737799999955
797,2.950187846,7.318217534,2.619655775,75.76176182,70.77399649,0,-4.987765330000002
1339,2.518805159,11.11160719,1.521103874,75.25898626,71.56535698,1,-3.693629279999996
509,4.874965565,3.476695234,5.347117499,75.00577861,72.08644645,1,-2.919332159999996
644,2.907376295,14.16144645,3.433626054,76.06472094,77.7790499,0,1.7143289600000031
995,2.189706018,7.963038141,2.949534992,76.83218079,78.08898337,1,1.2568025799999987
832,4.504728494,12.18262837,2.051239542,78.16933357,73.2619166,0,-4.90741697
1021,2.112465384,7.173536681,2.796864806,76.12597173,78.58016648,1,2.454194749999999
520,3.85718107,5.600184721,3.334294782,76.58468503,92.93785946,1,16.353174429999996
474,3.817979003,7.289257333,2.387001044,85.11981369,88.17290577,1,3.053092079999999
507,2.504578588,6.195416353,2.235021624,76.3409042,79.15160441,1,2.8107002100000074
402,3.511772986,7.711264309,1.756549094,79.70797058,68.32583436,1,-11.382136219999992
623,2.454759996,4.779758397,2.487034382,77.22196145,86.90386763,1,9.681906179999999
580,2.122077058,4.767244102,2.183432932,77.69279367,82.35610997,1,4.663316300000005
804,5.63513363,7.237063583,1.491346176,77.45219994,72.68282518,1,-4.769374760000005
476,4.919955545,6.460737283,2.479642655,77.49976989,83.10922154,1,5.609451649999997
996,3.219523704,2.934951885,1.085233293,75.53095327,78.18899266,1,2.658039389999999
725,2.306687353,6.480127359,2.396912297,77.08008649,80.15064124,1,3.0705547499999994
909,2.430532034,6.692031848,2.664804663,82.93722606,82.14623565,0,-0.7909904100000062
830,4.681946021,2.623224258,1.147197526,85.31854269,76.46699844,0,-8.851544250000003
732,4.048707988,4.890947569,1.222654963,76.59402024,82.46120564,1,5.867185399999997
906,3.063356813,6.951291073,1.269555185,79.61974907,76.90286563,0,-2.7168834400000037
1063,4.398426207,6.433812904,3.618290454,77.69938831,85.50027359,0,7.800885280000003
839,5.072499491,5.285364178,0.980672509,76.46663095,75.63737612,1,-0.8292548299999964
832,2.66157755,3.103617029,1.139889349,83.43953446,80.36702222,1,-3.072512240000009
608,3.113369554,4.164761883,1.740262772,76.70325963,78.22569562,1,1.522435989999991
1465,4.876276166,14.13823036,2.33497373,74.44745166,89.33462856,0,14.8871769
836,4.057617897,3.721994218,2.355392846,79.54749577,77.12313912,0,-2.424356649999993
1044,2.761382168,4.049299875,1.19373632,77.16060728,73.53876083,0,-3.6218464499999925
584,4.04024267,5.998357358,1.356349559,86.70303623,81.52048016,1,-5.18255606999999
1140,2.920673525,8.941944987,2.032495755,74.44464399,75.23371011,1,0.7890661200000011
877,4.204168736,5.642329686,2.463727812,76.03071222,74.06266026,1,-1.9680519599999968
804,3.619258428,7.391870141,3.812268112,76.23412415,81.81632036,1,5.582196210000006
572,3.695662376,4.238128557,2.80669904,75.73460039,88.23713698,0,12.502536590000005
745,4.822689254,2.896579111,1.906914826,77.39304026,87.29103243,1,9.897992169999995
854,5.907908741,12.75354329,1.360350014,75.56811418,81.66701219,1,6.098898009999999
1224,2.99942756,7.295813154,1.461579123,81.15267729,71.34604113,0,-9.806636159999996
698,2.541908973,4.87229227,1.581137034,75.33163398,88.59476188,1,13.263127899999986
755,4.591868869,3.731687892,1.624101277,78.87158299,85.84214129,0,6.9705583000000075
1116,4.819750279,5.734199212,1.813894735,76.12491312,87.22945183,0,11.10453871
857,3.742305246,6.523919013,5.405052212,77.32433546,74.49921591,0,-2.8251195499999966
515,0.991629244,7.369588369,1.57143276,76.00991016,73.24207632,1,-2.7678338400000086
783,4.468531333,8.852286491,2.135233455,84.75733939,84.47016937,0,-0.2871700200000049
510,2.032303936,7.275327681,3.207495836,78.01340467,84.62844551,1,6.615040840000006
815,4.363148619,5.698105134,1.20126845,75.4634096,82.74985585,0,7.286446249999997
905,2.521784739,4.834102077,1.103456315,78.36031675,69.92125626,0,-8.439060489999989
619,3.859827128,6.879915198,0.924505222,77.57509721,85.83886282,1,8.263765610000007
931,4.986910038,4.481236075,2.713406349,78.18428477,75.46847848,1,-2.7158062900000033
524,1.441211642,6.817949603,1.786358359,77.26770634,73.97899838,0,-3.2887079600000106
606,2.812252248,8.139948019,2.454766201,82.8884269,72.92193641,1,-9.966490489999998
1386,1.763844112,5.501139066,2.424525387,75.73700328,81.53896413,0,5.80196085
252,2.759883356,11.20968168,2.362124528,75.6913,72.19710817,1,-3.4941918299999912
1410,3.231059198,5.121068638,3.80723941,74.27619786,88.4249519,0,14.14875404
830,5.213923201,7.40379261,1.255517429,76.52398007,73.93944351,1,-2.5845365599999894
901,2.691697349,7.235897474,2.965274191,75.75115109,81.46787355,0,5.71672246
631,4.539316874,2.302143509,3.612217233,76.32819678,80.70743115,1,4.379234370000006
666,5.680782891,6.411326526,3.141806615,74.00783766,76.83690541,1,2.829067749999993
518,2.324368124,7.251811994,1.215472417,76.32101501,74.08002555,1,-2.2409894599999944
695,2.616094093,6.409824311,1.888637589,83.81570238,77.85817772,1,-5.957524660000004
547,5.13981526,4.049650455,2.699806114,76.63806486,71.76221785,1,-4.875847010000001
825,4.148510623,6.885997078,1.158951375,75.87879018,76.76245472,0,0.883664539999998
1077,3.136902541,5.875719502,2.943123852,76.79872226,81.25245703,1,4.453734769999997
662,2.562928937,7.129304145,2.249604379,81.94172632,79.91287502,0,-2.0288512999999995
590,2.949196491,13.41302171,1.941940912,77.6196316,88.41892632,1,10.799294719999992
526,2.25205947,7.533960902,3.097730057,75.11617882,82.48388646,1,7.367707639999992
619,3.07741265,4.270817591,2.513942714,75.12647233,72.75984764,1,-2.3666246899999948
958,3.583041999,3.936175277,0.991742715,77.74485744,82.9704451,0,5.225587660000002
516,3.924838339,6.758731476,2.787840859,74.2433009,82.42191982,1,8.178618920000005
1585,3.820128393,8.935389477,2.50951929,72.84481611,73.80651029,0,0.9616941800000092
862,2.581250163,4.453480847,2.125558617,76.48660814,80.70366845,0,4.217060309999994
402,2.579520305,4.157512674,2.111385536,85.93157922,87.36787872,1,1.4362994999999898
567,4.945561698,11.09550432,1.662626053,76.34184215,69.9263162,1,-6.415525950000003
993,3.376787662,5.093312974,4.751132409,76.32934756,80.01967284,1,3.690325279999996
449,1.764193104,6.541986859,4.000173865,75.41907651,81.11700885,1,5.697932340000008
743,4.395310925,7.703249244,1.916053785,76.90926389,80.11689264,0,3.207628749999998
1007,3.916647224,3.888042259,1.691068721,82.33984881,68.55822257,0,-13.781626240000008
746,4.980053563,7.557867703,1.829183054,74.47590022,76.57159979,0,2.0956995699999936
